,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
2454,Malta,MLT,2021-02-20,63308.0,43119.0,20189.0,1249.0,1876.0,14.34,9.77,4.57,4249.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
2455,Malta,MLT,2021-02-21,64419.0,43888.0,20531.0,1111.0,1825.0,14.59,9.94,4.65,4133.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
2456,Malta,MLT,2021-02-22,66334.0,45174.0,21160.0,1915.0,1812.0,15.02,10.23,4.79,4104.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
2457,Malta,MLT,2021-02-23,68779.0,47012.0,21767.0,2445.0,1867.0,15.58,10.65,4.93,4228.0,Pfizer/BioNTech,COVID-19 Malta Public Health Response Team,https://github.com/COVID19-Malta/COVID19-Cases
2504,Mexico,MEX,2021-01-15,417375.0,415417.0,1958.0,87392.0,49987.0,0.32,0.32,0.0,388.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2505,Mexico,MEX,2021-01-16,463246.0,461025.0,2221.0,45871.0,55493.0,0.36,0.36,0.0,430.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2506,Mexico,MEX,2021-01-17,472142.0,468708.0,3434.0,8896.0,55835.0,0.37,0.36,0.0,433.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2507,Mexico,MEX,2021-01-18,492529.0,485983.0,6546.0,20387.0,57924.0,0.38,0.38,0.01,449.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2508,Mexico,MEX,2021-01-19,498122.0,488513.0,9609.0,5593.0,57892.0,0.39,0.38,0.01,449.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2509,Mexico,MEX,2021-01-20,501030.0,489628.0,11402.0,2908.0,44066.0,0.39,0.38,0.01,342.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2510,Mexico,MEX,2021-01-21,552335.0,534317.0,18018.0,51305.0,31765.0,0.43,0.41,0.01,246.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2511,Mexico,MEX,2021-01-22,614808.0,594725.0,20083.0,62473.0,28205.0,0.48,0.46,0.02,219.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2512,Mexico,MEX,2021-01-23,618768.0,596296.0,22472.0,3960.0,22217.0,0.48,0.46,0.02,172.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2513,Mexico,MEX,2021-01-24,629626.0,604441.0,25185.0,10858.0,22498.0,0.49,0.47,0.02,174.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2514,Mexico,MEX,2021-01-25,645105.0,616390.0,28715.0,15479.0,21797.0,0.5,0.48,0.02,169.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2515,Mexico,MEX,2021-01-26,652319.0,621005.0,31314.0,7214.0,22028.0,0.51,0.48,0.02,171.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2516,Mexico,MEX,2021-01-27,656044.0,624730.0,31314.0,3725.0,22145.0,0.51,0.48,0.02,172.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2517,Mexico,MEX,2021-01-28,657842.0,626528.0,31314.0,1798.0,15072.0,0.51,0.49,0.02,117.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2518,Mexico,MEX,2021-01-29,662217.0,630820.0,31397.0,4375.0,6773.0,0.51,0.49,0.02,53.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2519,Mexico,MEX,2021-01-30,670307.0,631298.0,39009.0,8090.0,7363.0,0.52,0.49,0.03,57.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2520,Mexico,MEX,2021-01-31,673327.0,631485.0,41842.0,3020.0,6243.0,0.52,0.49,0.03,48.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2521,Mexico,MEX,2021-02-01,675202.0,631747.0,43455.0,1875.0,4300.0,0.52,0.49,0.03,33.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2522,Mexico,MEX,2021-02-02,677539.0,631791.0,45748.0,2337.0,3603.0,0.53,0.49,0.04,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2523,Mexico,MEX,2021-02-03,686601.0,632439.0,54162.0,9062.0,4365.0,0.53,0.49,0.04,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2524,Mexico,MEX,2021-02-04,695088.0,634346.0,60742.0,8487.0,5321.0,0.54,0.49,0.05,41.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2525,Mexico,MEX,2021-02-05,700316.0,636070.0,64246.0,5228.0,5443.0,0.54,0.49,0.05,42.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2526,Mexico,MEX,2021-02-06,710198.0,637098.0,73100.0,9882.0,5699.0,0.55,0.49,0.06,44.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2527,Mexico,MEX,2021-02-07,713517.0,637681.0,75836.0,3319.0,5741.0,0.55,0.49,0.06,45.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2528,Mexico,MEX,2021-02-08,717820.0,638391.0,79429.0,4303.0,6088.0,0.56,0.5,0.06,47.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2529,Mexico,MEX,2021-02-09,724347.0,640129.0,84218.0,6527.0,6687.0,0.56,0.5,0.07,52.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2530,Mexico,MEX,2021-02-10,724707.0,640115.0,84592.0,360.0,5444.0,0.56,0.5,0.07,42.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2531,Mexico,MEX,2021-02-11,725447.0,640115.0,85332.0,740.0,4337.0,0.56,0.5,0.07,34.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2532,Mexico,MEX,2021-02-12,726002.0,640115.0,85887.0,555.0,3669.0,0.56,0.5,0.07,28.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2533,Mexico,MEX,2021-02-13,726313.0,640125.0,86188.0,311.0,2302.0,0.56,0.5,0.07,18.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2536,Mexico,MEX,2021-02-16,915383.0,829185.0,86198.0,165701.0,27291.0,0.71,0.64,0.07,212.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2537,Mexico,MEX,2021-02-17,1058139.0,958473.0,99666.0,142756.0,47633.0,0.82,0.74,0.08,369.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2539,Mexico,MEX,2021-02-19,1574158.0,1155227.0,418931.0,256103.0,121165.0,1.22,0.9,0.32,940.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2540,Mexico,MEX,2021-02-20,1656304.0,1210886.0,445418.0,82146.0,132856.0,1.28,0.94,0.35,1030.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2541,Mexico,MEX,2021-02-21,1689158.0,1236103.0,453055.0,32854.0,135880.0,1.31,0.96,0.35,1054.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2542,Mexico,MEX,2021-02-22,1733404.0,1277187.0,456217.0,44246.0,140532.0,1.34,0.99,0.35,1090.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2543,Mexico,MEX,2021-02-23,1801156.0,1336854.0,464302.0,67752.0,126539.0,1.4,1.04,0.36,981.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2544,Mexico,MEX,2021-02-24,1900784.0,1425395.0,475389.0,99628.0,120378.0,1.47,1.11,0.37,934.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Secretary of Health,https://www.gob.mx/salud/prensa/082-de-febrero-a-mayo-mexico-recibiria-mas-de-106-millones-de-vacunas-contra-covid-19-secretaria-de-salud?idiom=es
2587,Morocco,MAR,2021-02-19,2362150.0,2357283.0,4867.0,129027.0,178578.0,6.4,6.39,0.01,4838.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/24.2.21.COVID-19.pdf
2588,Morocco,MAR,2021-02-20,2461192.0,2447716.0,13476.0,99042.0,153236.0,6.67,6.63,0.04,4152.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/24.2.21.COVID-19.pdf
2591,Morocco,MAR,2021-02-23,2667091.0,2635859.0,31232.0,91407.0,108989.0,7.23,7.14,0.08,2953.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/24.2.21.COVID-19.pdf
2592,Morocco,MAR,2021-02-24,2948945.0,2911635.0,37310.0,281854.0,123990.0,7.99,7.89,0.1,3359.0,"Oxford/AstraZeneca, Sinopharm/Beijing",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/24.2.21.COVID-19.pdf
2782,Norway,NOR,2021-01-17,51466.0,51461.0,5.0,348.0,4058.0,0.95,0.95,0.0,749.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2783,Norway,NOR,2021-01-18,53031.0,52743.0,288.0,1565.0,4232.0,0.98,0.97,0.01,781.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2784,Norway,NOR,2021-01-19,58385.0,57326.0,1059.0,5354.0,4389.0,1.08,1.06,0.02,810.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2785,Norway,NOR,2021-01-20,69115.0,67363.0,1752.0,10730.0,4526.0,1.27,1.24,0.03,835.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2786,Norway,NOR,2021-01-21,77707.0,75787.0,1920.0,8592.0,4543.0,1.43,1.4,0.04,838.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2787,Norway,NOR,2021-01-22,81013.0,79086.0,1927.0,3306.0,4377.0,1.49,1.46,0.04,807.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2788,Norway,NOR,2021-01-23,81369.0,79442.0,1927.0,356.0,4322.0,1.5,1.47,0.04,797.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2789,Norway,NOR,2021-01-24,81436.0,79509.0,1927.0,67.0,4281.0,1.5,1.47,0.04,790.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2790,Norway,NOR,2021-01-25,82010.0,80083.0,1927.0,574.0,4140.0,1.51,1.48,0.04,764.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2791,Norway,NOR,2021-01-26,86409.0,82353.0,4056.0,4399.0,4003.0,1.59,1.52,0.07,738.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2792,Norway,NOR,2021-01-27,105276.0,93713.0,11563.0,18867.0,5166.0,1.94,1.73,0.21,953.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2793,Norway,NOR,2021-01-28,122684.0,104579.0,18105.0,17408.0,6425.0,2.26,1.93,0.33,1185.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2794,Norway,NOR,2021-01-29,128571.0,108368.0,20203.0,5887.0,6794.0,2.37,2.0,0.37,1253.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2795,Norway,NOR,2021-01-30,128872.0,108499.0,20373.0,301.0,6786.0,2.38,2.0,0.38,1252.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2796,Norway,NOR,2021-01-31,129004.0,108581.0,20423.0,132.0,6795.0,2.38,2.0,0.38,1253.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2797,Norway,NOR,2021-02-01,129483.0,108761.0,20722.0,479.0,6782.0,2.39,2.01,0.38,1251.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2798,Norway,NOR,2021-02-02,138939.0,115081.0,23858.0,9456.0,7504.0,2.56,2.12,0.44,1384.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2799,Norway,NOR,2021-02-03,172042.0,139898.0,32144.0,33103.0,9538.0,3.17,2.58,0.59,1759.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2800,Norway,NOR,2021-02-04,206387.0,165667.0,40720.0,34345.0,11958.0,3.81,3.06,0.75,2206.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2801,Norway,NOR,2021-02-05,221733.0,176191.0,45542.0,15346.0,13309.0,4.09,3.25,0.84,2455.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2802,Norway,NOR,2021-02-06,223269.0,176993.0,46276.0,1536.0,13485.0,4.12,3.26,0.85,2487.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2803,Norway,NOR,2021-02-07,223883.0,177313.0,46570.0,614.0,13554.0,4.13,3.27,0.86,2500.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2804,Norway,NOR,2021-02-08,224924.0,177432.0,47492.0,1041.0,13634.0,4.15,3.27,0.88,2515.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2805,Norway,NOR,2021-02-09,233646.0,182922.0,50724.0,8722.0,13530.0,4.31,3.37,0.94,2496.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2806,Norway,NOR,2021-02-10,264896.0,205597.0,59299.0,31250.0,13265.0,4.89,3.79,1.09,2447.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2807,Norway,NOR,2021-02-11,294101.0,226292.0,67809.0,29205.0,12531.0,5.42,4.17,1.25,2311.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2808,Norway,NOR,2021-02-12,305648.0,234259.0,71389.0,11547.0,11988.0,5.64,4.32,1.32,2211.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2809,Norway,NOR,2021-02-13,306752.0,235060.0,71692.0,1104.0,11926.0,5.66,4.34,1.32,2200.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2810,Norway,NOR,2021-02-14,306864.0,235170.0,71694.0,112.0,11854.0,5.66,4.34,1.32,2187.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2811,Norway,NOR,2021-02-15,308408.0,235967.0,72441.0,1544.0,11926.0,5.69,4.35,1.34,2200.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2812,Norway,NOR,2021-02-16,316358.0,241818.0,74540.0,7950.0,11816.0,5.84,4.46,1.37,2180.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2813,Norway,NOR,2021-02-17,347384.0,262955.0,84429.0,31026.0,11784.0,6.41,4.85,1.56,2174.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2814,Norway,NOR,2021-02-18,375875.0,281011.0,94864.0,28491.0,11682.0,6.93,5.18,1.75,2155.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2815,Norway,NOR,2021-02-19,390449.0,291120.0,99329.0,14574.0,12114.0,7.2,5.37,1.83,2235.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2816,Norway,NOR,2021-02-20,390731.0,291260.0,99471.0,282.0,11997.0,7.21,5.37,1.83,2213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
2817,Norway,NOR,2021-02-21,390872.0,291318.0,99554.0,141.0,12001.0,7.21,5.37,1.84,2214.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Norwegian Institute of Public Health,https://www.fhi.no/sv/vaksine/koronavaksinasjonsprogrammet/koronavaksinasjonsstatistikk/
